iteration,step,event,timestamp_iso,timestamp_unix
1,pick,start,2025-10-30T14:32:35,1761831155.648
1,pick,end,2025-10-30T14:32:44,1761831164.933
1,walk_to_wall,start,2025-10-30T14:32:44,1761831164.934
1,walk_to_wall,end,2025-10-30T14:33:04,1761831184.497
1,place,start,2025-10-30T14:33:04,1761831184.498
1,place,end,2025-10-30T14:33:14,1761831194.689
1,walk_to_source,start,2025-10-30T14:33:14,1761831194.690
1,walk_to_source,end,2025-10-30T14:33:31,1761831211.598
2,pick,start,2025-10-30T14:33:31,1761831211.599
2,pick,end,2025-10-30T14:33:40,1761831220.509
2,walk_to_wall,start,2025-10-30T14:33:40,1761831220.551
2,walk_to_wall,end,2025-10-30T14:33:56,1761831236.651
2,place,start,2025-10-30T14:33:56,1761831236.652
2,place,end,2025-10-30T14:34:06,1761831246.266
2,walk_to_source,start,2025-10-30T14:34:06,1761831246.267
2,walk_to_source,end,2025-10-30T14:34:22,1761831262.277
3,pick,start,2025-10-30T14:34:22,1761831262.279
3,pick,end,2025-10-30T14:34:32,1761831272.089
3,walk_to_wall,start,2025-10-30T14:34:32,1761831272.091
3,walk_to_wall,end,2025-10-30T14:34:46,1761831286.860
3,place,start,2025-10-30T14:34:46,1761831286.861
3,place,end,2025-10-30T14:34:56,1761831296.942
3,walk_to_source,start,2025-10-30T14:34:56,1761831296.943
3,walk_to_source,end,2025-10-30T14:35:13,1761831313.522
4,pick,start,2025-10-30T14:35:13,1761831313.524
4,pick,end,2025-10-30T14:35:22,1761831322.892
4,walk_to_wall,start,2025-10-30T14:35:22,1761831322.893
4,walk_to_wall,end,2025-10-30T14:35:38,1761831338.773
4,place,start,2025-10-30T14:35:38,1761831338.774
4,place,end,2025-10-30T14:35:49,1761831349.354
4,walk_to_source,start,2025-10-30T14:35:49,1761831349.355
4,walk_to_source,end,2025-10-30T14:36:08,1761831368.962
5,pick,start,2025-10-30T14:36:08,1761831368.963
5,pick,end,2025-10-30T14:36:19,1761831379.895
5,walk_to_wall,start,2025-10-30T14:36:19,1761831379.896
5,walk_to_wall,end,2025-10-30T14:36:35,1761831395.739
5,place,start,2025-10-30T14:36:35,1761831395.741
5,place,end,2025-10-30T14:36:46,1761831406.304
5,walk_to_source,start,2025-10-30T14:36:46,1761831406.305
5,walk_to_source,end,2025-10-30T14:37:04,1761831424.394
6,pick,start,2025-10-30T14:37:04,1761831424.395
6,pick,end,2025-10-30T14:37:14,1761831434.178
6,walk_to_wall,start,2025-10-30T14:37:14,1761831434.179
6,walk_to_wall,end,2025-10-30T14:37:30,1761831450.154
6,place,start,2025-10-30T14:37:30,1761831450.155
6,place,end,2025-10-30T14:37:39,1761831459.759
6,walk_to_source,start,2025-10-30T14:37:39,1761831459.760
6,walk_to_source,end,2025-10-30T14:37:57,1761831477.752
7,pick,start,2025-10-30T14:37:57,1761831477.753
7,pick,end,2025-10-30T14:38:07,1761831487.248
7,walk_to_wall,start,2025-10-30T14:38:07,1761831487.249
7,walk_to_wall,end,2025-10-30T14:38:23,1761831503.079
7,place,start,2025-10-30T14:38:23,1761831503.079
7,place,end,2025-10-30T14:38:32,1761831512.785
7,walk_to_source,start,2025-10-30T14:38:32,1761831512.786
7,walk_to_source,end,2025-10-30T14:38:49,1761831529.484
8,pick,start,2025-10-30T14:38:49,1761831529.486
8,pick,end,2025-10-30T14:38:59,1761831539.160
8,walk_to_wall,start,2025-10-30T14:38:59,1761831539.161
8,walk_to_wall,end,2025-10-30T14:39:13,1761831553.954
8,place,start,2025-10-30T14:39:13,1761831553.955
8,place,end,2025-10-30T14:39:23,1761831563.986
8,walk_to_source,start,2025-10-30T14:39:23,1761831563.987
8,walk_to_source,end,2025-10-30T14:39:42,1761831582.264
9,pick,start,2025-10-30T14:39:42,1761831582.265
9,pick,end,2025-10-30T14:39:53,1761831593.235
9,walk_to_wall,start,2025-10-30T14:39:53,1761831593.236
9,walk_to_wall,end,2025-10-30T14:40:09,1761831609.298
9,place,start,2025-10-30T14:40:09,1761831609.298
9,place,end,2025-10-30T14:40:19,1761831619.713
9,walk_to_source,start,2025-10-30T14:40:19,1761831619.714
9,walk_to_source,end,2025-10-30T14:40:36,1761831636.631
10,pick,start,2025-10-30T14:40:36,1761831636.631
10,pick,end,2025-10-30T14:40:46,1761831646.269
10,walk_to_wall,start,2025-10-30T14:40:46,1761831646.270
10,walk_to_wall,end,2025-10-30T14:41:03,1761831663.202
10,place,start,2025-10-30T14:41:03,1761831663.202
10,place,end,2025-10-30T14:41:13,1761831673.215
10,walk_to_source,start,2025-10-30T14:41:13,1761831673.216
10,walk_to_source,end,2025-10-30T14:41:30,1761831690.554
11,pick,start,2025-10-30T14:41:30,1761831690.556
11,pick,end,2025-10-30T14:41:40,1761831700.328
11,walk_to_wall,start,2025-10-30T14:41:40,1761831700.329
11,walk_to_wall,end,2025-10-30T14:41:56,1761831716.356
11,place,start,2025-10-30T14:41:56,1761831716.358
11,place,end,2025-10-30T14:42:05,1761831725.928
11,walk_to_source,start,2025-10-30T14:42:05,1761831725.929
11,walk_to_source,end,2025-10-30T14:42:23,1761831743.247
12,pick,start,2025-10-30T14:42:23,1761831743.248
12,pick,end,2025-10-30T14:42:33,1761831753.050
12,walk_to_wall,start,2025-10-30T14:42:33,1761831753.051
12,walk_to_wall,end,2025-10-30T14:42:48,1761831768.363
12,place,start,2025-10-30T14:42:48,1761831768.365
12,place,end,2025-10-30T14:42:58,1761831778.441
12,walk_to_source,start,2025-10-30T14:42:58,1761831778.442
12,walk_to_source,end,2025-10-30T14:43:16,1761831796.375
13,pick,start,2025-10-30T14:43:16,1761831796.377
13,pick,end,2025-10-30T14:43:26,1761831806.789
13,walk_to_wall,start,2025-10-30T14:43:26,1761831806.791
13,walk_to_wall,end,2025-10-30T14:43:42,1761831822.969
13,place,start,2025-10-30T14:43:42,1761831822.970
13,place,end,2025-10-30T14:43:53,1761831833.234
13,walk_to_source,start,2025-10-30T14:43:53,1761831833.235
13,walk_to_source,end,2025-10-30T14:44:10,1761831850.723
14,pick,start,2025-10-30T14:44:10,1761831850.726
14,pick,end,2025-10-30T14:44:20,1761831860.264
14,walk_to_wall,start,2025-10-30T14:44:20,1761831860.265
14,walk_to_wall,end,2025-10-30T14:44:35,1761831875.375
14,place,start,2025-10-30T14:44:35,1761831875.377
14,place,end,2025-10-30T14:44:45,1761831885.193
14,walk_to_source,start,2025-10-30T14:44:45,1761831885.194
14,walk_to_source,end,2025-10-30T14:45:02,1761831902.591
15,pick,start,2025-10-30T14:45:02,1761831902.592
15,pick,end,2025-10-30T14:45:13,1761831913.773
15,walk_to_wall,start,2025-10-30T14:45:13,1761831913.775
15,walk_to_wall,end,2025-10-30T14:45:28,1761831928.999
15,place,start,2025-10-30T14:45:29,1761831929.001
15,place,end,2025-10-30T14:45:38,1761831938.475
15,walk_to_source,start,2025-10-30T14:45:38,1761831938.476
15,walk_to_source,end,2025-10-30T14:45:56,1761831956.047
16,pick,start,2025-10-30T14:45:56,1761831956.048
16,pick,end,2025-10-30T14:46:06,1761831966.560
16,walk_to_wall,start,2025-10-30T14:46:06,1761831966.561
16,walk_to_wall,end,2025-10-30T14:46:24,1761831984.143
16,place,start,2025-10-30T14:46:24,1761831984.144
16,place,end,2025-10-30T14:46:34,1761831994.297
16,walk_to_source,start,2025-10-30T14:46:34,1761831994.298
16,walk_to_source,end,2025-10-30T14:46:53,1761832013.487
