iteration,step,event,timestamp_iso,timestamp_unix
1,pick,start,2025-10-30T16:20:39,1761837639.505
1,pick,end,2025-10-30T16:20:48,1761837648.379
1,walk_to_wall,start,2025-10-30T16:20:48,1761837648.379
1,walk_to_wall,end,2025-10-30T16:21:06,1761837666.537
1,place,start,2025-10-30T16:21:06,1761837666.538
1,place,end,2025-10-30T16:21:16,1761837676.534
1,walk_to_source,start,2025-10-30T16:21:16,1761837676.535
1,walk_to_source,end,2025-10-30T16:21:33,1761837693.915
2,pick,start,2025-10-30T16:21:33,1761837693.915
2,pick,end,2025-10-30T16:21:42,1761837702.659
2,walk_to_wall,start,2025-10-30T16:21:42,1761837702.672
2,walk_to_wall,end,2025-10-30T16:21:58,1761837718.195
2,place,start,2025-10-30T16:21:58,1761837718.195
2,place,end,2025-10-30T16:22:08,1761837728.053
2,walk_to_source,start,2025-10-30T16:22:08,1761837728.053
2,walk_to_source,end,2025-10-30T16:22:24,1761837744.562
3,pick,start,2025-10-30T16:22:24,1761837744.562
3,pick,end,2025-10-30T16:22:33,1761837753.849
3,walk_to_wall,start,2025-10-30T16:22:33,1761837753.849
3,walk_to_wall,end,2025-10-30T16:22:48,1761837768.652
3,place,start,2025-10-30T16:22:48,1761837768.652
3,place,end,2025-10-30T16:22:58,1761837778.613
3,walk_to_source,start,2025-10-30T16:22:58,1761837778.613
