iteration,step,event,timestamp_iso,timestamp_unix
5,walk_to_wall,end,2025-10-28T16:37:38,1761665858.611
5,place,start,2025-10-28T16:37:38,1761665858.611
5,place,end,2025-10-28T16:37:47,1761665867.713
5,walk_to_source,start,2025-10-28T16:37:47,1761665867.713
5,walk_to_source,end,2025-10-28T16:38:02,1761665882.283
6,pick,start,2025-10-28T16:38:02,1761665882.283
6,pick,end,2025-10-28T16:38:12,1761665892.072
6,walk_to_wall,start,2025-10-28T16:38:12,1761665892.072
6,walk_to_wall,end,2025-10-28T16:38:27,1761665907.665
6,place,start,2025-10-28T16:38:27,1761665907.665
6,place,end,2025-10-28T16:38:38,1761665918.150
6,walk_to_source,start,2025-10-28T16:38:38,1761665918.150
6,walk_to_source,end,2025-10-28T16:38:54,1761665934.844
7,pick,start,2025-10-28T16:38:54,1761665934.844
7,pick,end,2025-10-28T16:39:04,1761665944.345
7,walk_to_wall,start,2025-10-28T16:39:04,1761665944.345
7,walk_to_wall,end,2025-10-28T16:39:20,1761665960.112
7,place,start,2025-10-28T16:39:20,1761665960.112
7,place,end,2025-10-28T16:39:30,1761665970.850
7,walk_to_source,start,2025-10-28T16:39:30,1761665970.850
7,walk_to_source,end,2025-10-28T16:39:48,1761665988.529
8,pick,start,2025-10-28T16:39:48,1761665988.529
8,pick,end,2025-10-28T16:39:58,1761665998.442
8,walk_to_wall,start,2025-10-28T16:39:58,1761665998.442
8,walk_to_wall,end,2025-10-28T16:40:14,1761666014.196
8,place,start,2025-10-28T16:40:14,1761666014.196
8,place,end,2025-10-28T16:40:22,1761666022.812
8,walk_to_source,start,2025-10-28T16:40:22,1761666022.812
8,walk_to_source,end,2025-10-28T16:40:38,1761666038.428
9,pick,start,2025-10-28T16:40:38,1761666038.428
9,pick,end,2025-10-28T16:40:48,1761666048.126
9,walk_to_wall,start,2025-10-28T16:40:48,1761666048.126
9,walk_to_wall,end,2025-10-28T16:41:04,1761666064.865
9,place,start,2025-10-28T16:41:04,1761666064.865
9,place,end,2025-10-28T16:41:14,1761666074.465
9,walk_to_source,start,2025-10-28T16:41:14,1761666074.467
9,walk_to_source,end,2025-10-28T16:41:30,1761666090.285
10,pick,start,2025-10-28T16:41:30,1761666090.295
10,pick,end,2025-10-28T16:41:40,1761666100.136
10,walk_to_wall,start,2025-10-28T16:41:40,1761666100.136
10,walk_to_wall,end,2025-10-28T16:41:55,1761666115.924
10,place,start,2025-10-28T16:41:55,1761666115.924
10,place,end,2025-10-28T16:42:05,1761666125.396
10,walk_to_source,start,2025-10-28T16:42:05,1761666125.396
10,walk_to_source,end,2025-10-28T16:42:21,1761666141.142
11,pick,start,2025-10-28T16:42:21,1761666141.142
11,pick,end,2025-10-28T16:42:30,1761666150.758
11,walk_to_wall,start,2025-10-28T16:42:30,1761666150.758
11,walk_to_wall,end,2025-10-28T16:42:46,1761666166.809
11,place,start,2025-10-28T16:42:46,1761666166.809
11,place,end,2025-10-28T16:42:57,1761666177.090
11,walk_to_source,start,2025-10-28T16:42:57,1761666177.090
11,walk_to_source,end,2025-10-28T16:43:13,1761666193.951
12,pick,start,2025-10-28T16:43:13,1761666193.951
12,pick,end,2025-10-28T16:43:24,1761666204.367
12,walk_to_wall,start,2025-10-28T16:43:24,1761666204.369
12,walk_to_wall,end,2025-10-28T16:43:40,1761666220.163
12,place,start,2025-10-28T16:43:40,1761666220.163
12,place,end,2025-10-28T16:43:49,1761666229.160
12,walk_to_source,start,2025-10-28T16:43:49,1761666229.160
12,walk_to_source,end,2025-10-28T16:44:04,1761666244.736
13,pick,start,2025-10-28T16:44:04,1761666244.736
13,pick,end,2025-10-28T16:44:14,1761666254.465
13,walk_to_wall,start,2025-10-28T16:44:14,1761666254.465
13,walk_to_wall,end,2025-10-28T16:44:30,1761666270.157
13,place,start,2025-10-28T16:44:30,1761666270.157
13,place,end,2025-10-28T16:44:40,1761666280.186
13,walk_to_source,start,2025-10-28T16:44:40,1761666280.186
13,walk_to_source,end,2025-10-28T16:44:56,1761666296.860
14,pick,start,2025-10-28T16:44:56,1761666296.870
14,pick,end,2025-10-28T16:45:07,1761666307.138
14,walk_to_wall,start,2025-10-28T16:45:07,1761666307.138
14,walk_to_wall,end,2025-10-28T16:45:22,1761666322.733
14,place,start,2025-10-28T16:45:22,1761666322.734
14,place,end,2025-10-28T16:45:31,1761666331.040
14,walk_to_source,start,2025-10-28T16:45:31,1761666331.040
14,walk_to_source,end,2025-10-28T16:45:45,1761666345.626
