iteration,step,event,timestamp_iso,timestamp_unix
1,pick,start,2025-10-28T14:29:30,1761658170.308
1,pick,end,2025-10-28T14:29:39,1761658179.415
1,walk_to_wall,start,2025-10-28T14:29:39,1761658179.415
1,walk_to_wall,end,2025-10-28T14:29:55,1761658195.057
1,place,start,2025-10-28T14:29:55,1761658195.057
1,place,end,2025-10-28T14:30:05,1761658205.070
1,walk_to_source,start,2025-10-28T14:30:05,1761658205.070
1,walk_to_source,end,2025-10-28T14:30:22,1761658222.743
2,pick,start,2025-10-28T14:30:22,1761658222.743
2,pick,end,2025-10-28T14:30:31,1761658231.925
2,walk_to_wall,start,2025-10-28T14:30:31,1761658231.925
2,walk_to_wall,end,2025-10-28T14:30:47,1761658247.517
2,place,start,2025-10-28T14:30:47,1761658247.517
2,place,end,2025-10-28T14:30:57,1761658257.591
2,walk_to_source,start,2025-10-28T14:30:57,1761658257.591
2,walk_to_source,end,2025-10-28T14:31:14,1761658274.209
