iteration,step,event,timestamp_iso,timestamp_unix
1,pick,start,2025-10-30T14:59:29,1761832769.650
1,pick,end,2025-10-30T14:59:38,1761832778.781
1,walk_to_wall,start,2025-10-30T14:59:38,1761832778.782
1,walk_to_wall,end,2025-10-30T14:59:56,1761832796.454
1,place,start,2025-10-30T14:59:56,1761832796.455
1,place,end,2025-10-30T15:00:07,1761832807.128
1,walk_to_source,start,2025-10-30T15:00:07,1761832807.129
1,walk_to_source,end,2025-10-30T15:00:24,1761832824.780
2,pick,start,2025-10-30T15:00:24,1761832824.781
2,pick,end,2025-10-30T15:00:33,1761832833.859
2,walk_to_wall,start,2025-10-30T15:00:33,1761832833.861
2,walk_to_wall,end,2025-10-30T15:00:53,1761832853.187
2,place,start,2025-10-30T15:00:53,1761832853.188
2,place,end,2025-10-30T15:01:03,1761832863.545
2,walk_to_source,start,2025-10-30T15:01:03,1761832863.546
2,walk_to_source,end,2025-10-30T15:01:21,1761832881.808
3,pick,start,2025-10-30T15:01:21,1761832881.809
3,pick,end,2025-10-30T15:01:31,1761832891.809
3,walk_to_wall,start,2025-10-30T15:01:31,1761832891.810
3,walk_to_wall,end,2025-10-30T15:01:47,1761832907.692
3,place,start,2025-10-30T15:01:47,1761832907.694
3,place,end,2025-10-30T15:01:58,1761832918.064
3,walk_to_source,start,2025-10-30T15:01:58,1761832918.066
3,walk_to_source,end,2025-10-30T15:02:16,1761832936.065
4,pick,start,2025-10-30T15:02:16,1761832936.067
4,pick,end,2025-10-30T15:02:25,1761832945.300
4,walk_to_wall,start,2025-10-30T15:02:25,1761832945.302
4,walk_to_wall,end,2025-10-30T15:02:40,1761832960.237
4,place,start,2025-10-30T15:02:40,1761832960.238
4,place,end,2025-10-30T15:02:50,1761832970.589
4,walk_to_source,start,2025-10-30T15:02:50,1761832970.591
4,walk_to_source,end,2025-10-30T15:03:08,1761832988.608
5,pick,start,2025-10-30T15:03:08,1761832988.610
5,pick,end,2025-10-30T15:03:19,1761832999.114
5,walk_to_wall,start,2025-10-30T15:03:19,1761832999.116
5,walk_to_wall,end,2025-10-30T15:03:34,1761833014.925
5,place,start,2025-10-30T15:03:34,1761833014.926
5,place,end,2025-10-30T15:03:45,1761833025.032
5,walk_to_source,start,2025-10-30T15:03:45,1761833025.035
5,walk_to_source,end,2025-10-30T15:04:01,1761833041.990
6,pick,start,2025-10-30T15:04:01,1761833041.991
6,pick,end,2025-10-30T15:04:11,1761833051.816
6,walk_to_wall,start,2025-10-30T15:04:11,1761833051.817
6,walk_to_wall,end,2025-10-30T15:04:28,1761833068.690
6,place,start,2025-10-30T15:04:28,1761833068.691
6,place,end,2025-10-30T15:04:38,1761833078.976
6,walk_to_source,start,2025-10-30T15:04:38,1761833078.977
6,walk_to_source,end,2025-10-30T15:04:54,1761833094.957
7,pick,start,2025-10-30T15:04:54,1761833094.959
7,pick,end,2025-10-30T15:05:04,1761833104.382
7,walk_to_wall,start,2025-10-30T15:05:04,1761833104.383
7,walk_to_wall,end,2025-10-30T15:05:20,1761833120.376
7,place,start,2025-10-30T15:05:20,1761833120.377
7,place,end,2025-10-30T15:05:29,1761833129.917
7,walk_to_source,start,2025-10-30T15:05:29,1761833129.918
7,walk_to_source,end,2025-10-30T15:05:47,1761833147.056
8,pick,start,2025-10-30T15:05:47,1761833147.057
8,pick,end,2025-10-30T15:05:56,1761833156.512
8,walk_to_wall,start,2025-10-30T15:05:56,1761833156.514
8,walk_to_wall,end,2025-10-30T15:06:11,1761833171.423
8,place,start,2025-10-30T15:06:11,1761833171.425
8,place,end,2025-10-30T15:06:21,1761833181.605
8,walk_to_source,start,2025-10-30T15:06:21,1761833181.606
8,walk_to_source,end,2025-10-30T15:06:38,1761833198.427
9,pick,start,2025-10-30T15:06:38,1761833198.428
9,pick,end,2025-10-30T15:06:50,1761833210.119
9,walk_to_wall,start,2025-10-30T15:06:50,1761833210.121
9,walk_to_wall,end,2025-10-30T15:06:54,1761833214.304
